hex_id,c_lon,c_lat,geometry
8b1d6a9930383ec2,103.72516,31.0076,"103.72516, 31.0076"
bffcf6d4d2055f21,104.01164,30.99113,"104.01164, 30.99113"
7e31e7676645af36,103.51423,30.24753,"103.51423, 30.24753"
a704d1affbe6e795,103.6354,30.61277,"103.6354, 30.61277"
6108aef961837f36,103.60861,31.0505,"103.60861, 31.0505"
88228b4e104ff968,103.61119,30.58778,"103.61119, 30.58778"
8ea0fd1a5373150b,103.65658,30.43332,"103.65658, 30.43332"
7ab82ffb5f16aac6,104.37054,30.35189,"104.37054, 30.35189"
571206063d7afe56,104.10578,30.7467,"104.10578, 30.7467"
860e58264befe19f,103.69663,30.53652,"103.69663, 30.53652"
212870fe99c6d581,104.4088,31.07708,"104.4088, 31.07708"
9b2cddf43b7fe794,103.42497,30.32528,"103.42497, 30.32528"
09a48a4ffd46c153,103.75216,30.33843,"103.75216, 30.33843"
2d807d91ffa14379,104.26146,30.75036,"104.26146, 30.75036"
fb6ada4f637a635d,104.43248,30.86929,"104.43248, 30.86929"
67b2547e426c235e,104.17134,30.78248,"104.17134, 30.78248"
f4c8a61fc7a8cc90,104.77113,30.67766,"104.77113, 30.67766"
e165077367a7d2a3,104.0688,30.38468,"104.0688, 30.38468"
2efcc6e9479a338a,104.3168,30.73694,"104.3168, 30.73694"
edc344268c4feb72,103.86443,30.88703,"103.86443, 30.88703"
6c0a82410b71d155,104.26313,30.62084,"104.26313, 30.62084"
513b43f1506a8552,103.81208,30.63202,"103.81208, 30.63202"
80d024708c7aab9f,103.93156,31.11851,"103.93156, 31.11851"
8aa25413f4dc749e,103.98942,30.46577,"103.98942, 30.46577"
f1b2bc143a0cba8d,104.62159,30.79737,"104.62159, 30.79737"
6bb518296fd3b0d6,104.2677,30.77986,"104.2677, 30.77986"
65d6435f73c0ddf1,103.76045,30.85004,"103.76045, 30.85004"
d206677fb744d46a,103.63762,30.57632,"103.63762, 30.57632"
0e658e94cadb290d,104.19306,30.38004,"104.19306, 30.38004"
e8cc3d51689af5fc,104.21236,30.79324,"104.21236, 30.79324"
94539991cd9da971,103.5212,30.71179,"103.5212, 30.71179"
36728a1983c750b1,104.38098,30.40095,"104.38098, 30.40095"
e3a86caf4afd2fac,103.35616,30.36224,"103.35616, 30.36224"
786ba16c8260a135,103.80724,30.89036,"103.80724, 30.89036"
31815ffe58480668,104.11414,30.92532,"104.11414, 30.92532"
40398eff38b5696d,103.44228,30.17295,"103.44228, 30.17295"
69bd6576a889ac2e,103.76462,30.82332,"103.76462, 30.82332"
acecce0ebf640b81,103.86209,31.01638,"103.86209, 31.01638"
2b8586df7cbe51dc,104.36248,30.86036,"104.36248, 30.86036"
5f59250a5e08ec33,104.55075,30.37972,"104.55075, 30.37972"
f1c542a341e66eb9,104.21172,30.51466,"104.21172, 30.51466"
d3d5f7d5aa95ebf4,103.77775,30.55807,"103.77775, 30.55807"
d74338cf4b4f09cb,104.75942,30.31235,"104.75942, 30.31235"
7f8c4cfe5bbb018f,103.78052,30.94818,"103.78052, 30.94818"
656ccfac83924939,104.25817,30.32282,"104.25817, 30.32282"
d5628adc83ea1216,103.80462,30.40781,"103.80462, 30.40781"
c118ff1f6ffa0339,104.42429,30.87646,"104.42429, 30.87646"
e6504c715d4aa0b3,103.72211,30.75635,"103.72211, 30.75635"
6784cf5932f828d6,103.70296,30.94597,"103.70296, 30.94597"
d43811b55a05d6c3,103.73462,31.19586,"103.73462, 31.19586"
b82827345f6978bd,103.58083,30.57966,"103.58083, 30.57966"
10b8fa23f179f463,103.53102,30.76074,"103.53102, 30.76074"
139b46401b261ae1,104.32516,30.77628,"104.32516, 30.77628"
9f61a54db3caae59,104.73539,30.60344,"104.73539, 30.60344"
2ef568511b30202b,104.00972,30.61012,"104.00972, 30.61012"
68114058d4e9d797,103.41417,30.41478,"103.41417, 30.41478"
d4e84be27e7e7cb4,103.77096,30.76011,"103.77096, 30.76011"
0f0b7059fa9a6387,104.66568,30.64135,"104.66568, 30.64135"
eedcbab37cae9cf7,103.60948,30.53179,"103.60948, 30.53179"
73af9158096a6c27,104.15498,30.79675,"104.15498, 30.79675"
868abcb5aaf24ab1,104.26908,30.55743,"104.26908, 30.55743"
ca7459f88cc94ae0,103.9443,30.75978,"103.9443, 30.75978"
8a134d2967d33e0a,104.45369,30.60532,"104.45369, 30.60532"
775b69b5391645a8,103.51398,30.58026,"103.51398, 30.58026"
dcc412b01a703438,103.82464,30.50567,"103.82464, 30.50567"
b4b0bc1c18ae36f6,104.41632,30.93018,"104.41632, 30.93018"
9ccb6d1562ce6d2c,103.52636,30.54656,"103.52636, 30.54656"
e26d0a297513fb36,104.16856,30.35514,"104.16856, 30.35514"
1927fa8c20e7327c,103.64109,30.68838,"103.64109, 30.68838"
8067e19eef1b6adb,103.46223,30.46464,"103.46223, 30.46464"
de77506390d51ad9,103.56089,30.52806,"103.56089, 30.52806"
63b28a72a6eb97cd,104.06878,30.33838,"104.06878, 30.33838"
cb227eca731def1e,103.84344,31.11356,"103.84344, 31.11356"
abc43897bfaa55fe,103.78067,30.90182,"103.78067, 30.90182"
a21a487e60233ea5,104.38328,30.91226,"104.38328, 30.91226"
1869352eb8e72cce,103.73427,30.76887,"103.73427, 30.76887"
93c2f736babf4596,103.49248,30.47275,"103.49248, 30.47275"
700643e2fe25e0a0,103.67926,30.78198,"103.67926, 30.78198"
1e67650a4cfad70d,103.7856,30.64352,"103.7856, 30.64352"
f92efbafd93417e4,104.04844,30.28678,"104.04844, 30.28678"
9ad10567e0068266,104.59717,30.28029,"104.59717, 30.28029"
2c5898e26492fb2d,104.10372,30.73687,"104.10372, 30.73687"
6bf48445807430f3,103.56735,30.46504,"103.56735, 30.46504"
aa16e6aa0e539e19,103.68296,30.42183,"103.68296, 30.42183"
315efd2b87610ad0,103.87252,30.92631,"103.87252, 30.92631"
200c7620e82e60c7,103.96696,30.54324,"103.96696, 30.54324"
1e6f4b365e0e0c4d,104.4861,30.53014,"104.4861, 30.53014"
a87eba499b775eaf,104.33143,30.80578,"104.33143, 30.80578"
00240dfd01b42897,103.50488,30.72592,"103.50488, 30.72592"
c31c8ac1b0d8233f,104.07288,30.40428,"104.07288, 30.40428"
d2bbab942883051f,103.75165,30.47708,"103.75165, 30.47708"
8f57e9cd31e72997,103.64458,30.8005,"103.64458, 30.8005"
e79dcd3682993c3b,104.03829,30.8403,"104.03829, 30.8403"
d094fb535013dc63,103.68098,30.41206,"103.68098, 30.41206"
7dc5543660e8986b,104.40684,30.25003,"104.40684, 30.25003"
4079cbbbbe9bf4ff,104.0444,30.49872,"104.0444, 30.49872"
8b267e4263076df9,104.15433,30.37922,"104.15433, 30.37922"
b13624b264fcd571,104.12218,30.77886,"104.12218, 30.77886"
f86ad643e5baa96a,104.53839,30.68294,"104.53839, 30.68294"
941fbc18d8bbe88c,103.7633,31.19428,"103.7633, 31.19428"
b1bb7e4bb7d88dfc,103.74426,30.81789,"103.74426, 30.81789"
7189ef90d87f0f6a,103.78144,30.67022,"103.78144, 30.67022"
ea54c48e9b944415,104.08318,30.59233,"104.08318, 30.59233"
eb9163b5d4232661,103.9974,30.7831,"103.9974, 30.7831"
69a332671012b507,103.68836,31.01628,"103.68836, 31.01628"
94b83d7a1bfd4b87,104.45898,30.44891,"104.45898, 30.44891"
487a77238c860ff8,103.60542,30.89195,"103.60542, 30.89195"
04417fb63aed6723,104.07709,30.65565,"104.07709, 30.65565"
2ad9cb55ee8f1870,103.37392,30.40396,"103.37392, 30.40396"
4dbfb63fb1fafdc0,103.57016,30.66937,"103.57016, 30.66937"
afcd0b4d243baf7e,104.04852,30.79659,"104.04852, 30.79659"
f7e52cda401568b0,104.23924,30.8746,"104.23924, 30.8746"
66a340b4fe132175,103.68713,30.39519,"103.68713, 30.39519"
287207b13e644a2e,103.83761,30.99127,"103.83761, 30.99127"
9ad36333b3746c42,104.65788,30.69512,"104.65788, 30.69512"
ff8b14d339561856,104.61874,30.69436,"104.61874, 30.69436"
e60c5c007507bcb0,104.08124,30.76808,"104.08124, 30.76808"
1ca748550aa74235,103.4651,30.62264,"103.4651, 30.62264"
6957466145cc145f,104.04034,30.94299,"104.04034, 30.94299"
39764cf48f733424,104.07896,30.34104,"104.07896, 30.34104"
c614670e52eb4ba2,103.33138,30.42946,"103.33138, 30.42946"
09b55c242e1fc8ca,103.96061,30.79192,"103.96061, 30.79192"
3ffe23596460d264,104.12376,30.37126,"104.12376, 30.37126"
a08ddbdf2d3ef62b,103.60423,30.74334,"103.60423, 30.74334"
345abca9ca155920,103.90988,30.59305,"103.90988, 30.59305"
baa361f4681d0956,103.61909,30.62692,"103.61909, 30.62692"
bef8efc1c066feb3,103.63192,30.50077,"103.63192, 30.50077"
cc4d17de41b76406,103.88099,30.7801,"103.88099, 30.7801"
7eb41a5c030cf500,104.37303,30.45454,"104.37303, 30.45454"
d8267690125f46a1,103.45674,30.38922,"103.45674, 30.38922"
199f093157cff36b,103.96875,30.8312,"103.96875, 30.8312"
cbfc567c25449c77,103.8189,30.38382,"103.8189, 30.38382"
6b6fd07416377281,103.91429,30.3812,"103.91429, 30.3812"
b4df4c21a0226600,104.25496,30.62799,"104.25496, 30.62799"
83f610265b40d701,104.50242,30.51578,"104.50242, 30.51578"
03f2beddaf812c7c,103.76312,30.6746,"103.76312, 30.6746"
25d63f3ee56468d4,103.58566,30.79395,"103.58566, 30.79395"
6acd1029c28438d3,103.92362,30.9399,"103.92362, 30.9399"
d9151132988792ca,103.6087,30.67044,"103.6087, 30.67044"
3fd3963e205aefa7,103.51892,30.74822,"103.51892, 30.74822"
96c503ff41acd176,103.7885,30.3758,"103.7885, 30.3758"
af9d2d19e19b311a,104.05051,30.52814,"104.05051, 30.52814"
e4b7cbfbe9511916,103.70954,30.36414,"103.70954, 30.36414"
0b5b0a187f5386d8,103.48827,30.21292,"103.48827, 30.21292"
e3603c578d64cd77,103.43926,30.3014,"103.43926, 30.3014"
007c5137f333859c,103.65985,30.59152,"103.65985, 30.59152"
f74028c203e56432,104.14209,30.36676,"104.14209, 30.36676"
2d0d7ccbb184fe8f,103.6517,30.5986,"103.6517, 30.5986"
46dd936ea2b0044b,104.17472,30.38453,"104.17472, 30.38453"
874faa75da037f26,103.66624,30.52842,"103.66624, 30.52842"
5dfeddb081c17645,104.1767,30.34799,"104.1767, 30.34799"
51b5a5af22e06741,103.77975,30.56786,"103.77975, 30.56786"
f05fd8fc4670e1d7,103.96704,30.45062,"103.96704, 30.45062"
c6e36ea57e496954,104.4972,30.6723,"104.4972, 30.6723"
c4b054aa91402d01,104.07916,30.71186,"104.07916, 30.71186"
a389c9147750fc94,104.15312,30.92631,"104.15312, 30.92631"
353db76ef8ddd58e,104.31697,30.78344,"104.31697, 30.78344"
9cbeaded06f0e078,103.47222,30.75416,"103.47222, 30.75416"
ab924e686d5dad1c,104.19364,30.65836,"104.19364, 30.65836"
b1e986b2fac21820,104.32081,30.71013,"104.32081, 30.71013"
8c33e47ab8b94893,104.0078,30.27616,"104.0078, 30.27616"
e08b745d785751df,104.68847,30.6565,"104.68847, 30.6565"
fcde6383dc8db3d8,104.27738,30.59671,"104.27738, 30.59671"
10f3b8d303b65612,103.94682,30.35272,"103.94682, 30.35272"
39e7e5103f69cfef,104.2857,30.636,"104.2857, 30.636"
c5d963587b6a6591,103.46934,30.59603,"103.46934, 30.59603"
92fc07afce24f6e4,104.50087,30.59894,"104.50087, 30.59894"
8d36102eb9fb60e8,103.93564,31.13818,"103.93564, 31.13818"
241e1fd7f42db02b,103.66206,30.55508,"103.66206, 30.55508"
e94bcba5427e24bf,104.41984,30.4017,"104.41984, 30.4017"
69b3340835c9c1ec,104.22194,30.51734,"104.22194, 30.51734"
b149ddf88f681f57,104.09976,30.90296,"104.09976, 30.90296"
372f86239255a38a,103.59606,30.75042,"103.59606, 30.75042"
980bcdde1418b023,104.18725,30.5361,"104.18725, 30.5361"
ef14bd08cd4fcb5c,104.04641,30.32327,"104.04641, 30.32327"
228d1dde21121864,104.81974,30.58778,"104.81974, 30.58778"
92cef9f82124532f,104.14401,30.28392,"104.14401, 30.28392"
87949fdb1919c16b,103.95056,30.65014,"103.95056, 30.65014"
28004c019bd18cd8,103.74116,30.56687,"103.74116, 30.56687"
41e0952124d05929,103.55493,30.83202,"103.55493, 30.83202"
5445bb2bc83d1918,104.01182,30.4346,"104.01182, 30.4346"
5019b49ecece553b,104.01384,30.49071,"104.01384, 30.49071"
6bec7f75f6836a6b,103.871,30.68472,"103.871, 30.68472"
0cac9bd4c602d0c1,103.787,30.83857,"103.787, 30.83857"
9293949163295d20,104.30092,30.89075,"104.30092, 30.89075"
0e29d9ff2926cebb,103.3145,30.29564,"103.3145, 30.29564"
e391637dfc8d5bd0,104.50972,30.36918,"104.50972, 30.36918"
372444f206cec1e2,103.81583,30.74424,"103.81583, 30.74424"
170efd33888e949d,104.13466,30.93074,"104.13466, 30.93074"
71a2c43bd118556c,103.76496,30.7307,"103.76496, 30.7307"
5231e229e3de5326,104.42568,30.74669,"104.42568, 30.74669"
6db77e9d1b23667b,104.66606,30.68793,"104.66606, 30.68793"
eb69939bdae043e3,103.67618,31.00373,"103.67618, 31.00373"
13ff99c6b26e79b5,103.75594,30.96944,"103.75594, 30.96944"
d75e4be328d680f0,103.96718,30.31178,"103.96718, 30.31178"
7e39e4f6d4209d09,103.75009,30.89364,"103.75009, 30.89364"
c82274fde2939fe5,103.52594,30.30608,"103.52594, 30.30608"
0cf30d4cd8ddd315,103.97519,30.4435,"103.97519, 30.4435"
de2bc3e48de9cdd5,103.48011,30.50642,"103.48011, 30.50642"
b121a873f62c4140,104.51,30.41564,"104.51, 30.41564"
9c8127bae81aa34c,103.50126,30.37341,"103.50126, 30.37341"
aab343d52633f628,103.58307,30.54324,"103.58307, 30.54324"
98fc76f7c8e5fdfc,103.56451,30.9273,"103.56451, 30.9273"
efa0f4af6caa276d,103.76809,30.41666,"103.76809, 30.41666"
94cae4bb84c094e7,104.04438,30.35978,"104.04438, 30.35978"
93ce34ca1182620f,103.54312,30.77325,"103.54312, 30.77325"
8d2274a053f53e9d,104.067,30.97792,"104.067, 30.97792"
65426a98b71ba00e,104.39969,30.89794,"104.39969, 30.89794"
bd7bb541632f195c,103.62848,30.76838,"103.62848, 30.76838"
31db8b7677a8413d,104.16468,30.47459,"104.16468, 30.47459"
e4f2844cccd909bd,104.50596,30.7582,"104.50596, 30.7582"
05ca05f053054739,104.17695,30.48706,"104.17695, 30.48706"
99eb14d03839a17c,103.59739,30.51931,"103.59739, 30.51931"
f3fe78715775d3cd,103.87542,30.5191,"103.87542, 30.5191"
a88829e6b224285e,103.7982,30.51719,"103.7982, 30.51719"
a1bc18dd0d93e014,103.81274,31.10535,"103.81274, 31.10535"
f1f842815284b28f,103.95688,30.44795,"103.95688, 30.44795"
f93ef6cdd53fd7d8,103.75928,31.17462,"103.75928, 31.17462"
f7d6bdbb27e759fa,104.18997,30.87096,"104.18997, 30.87096"
194471379c75a951,104.28065,30.33792,"104.28065, 30.33792"
4d75a7357f12a6ce,104.1688,30.4942,"104.1688, 30.4942"
2437fe50ad089d5a,104.44913,30.90152,"104.44913, 30.90152"
bd59d445de2a3907,104.06079,30.7627,"104.06079, 30.7627"
2517fcc8d756ab62,103.24862,30.25022,"103.24862, 30.25022"
0ca2b533d3822c51,103.49832,30.21559,"103.49832, 30.21559"
d87456522c6eb143,103.88688,30.90228,"103.88688, 30.90228"
c5cb7c00328b70f5,104.4449,30.88182,"104.4449, 30.88182"
c759348eccaf08c2,103.76934,31.22379,"103.76934, 31.22379"
4be7d9866d761abc,104.08718,30.47288,"104.08718, 30.47288"
12ceb57f9260cb11,104.13618,30.52276,"104.13618, 30.52276"
7e2c39b9b8a0c7de,104.07932,30.99046,"104.07932, 30.99046"
d39291e41218e55f,104.17875,30.35778,"104.17875, 30.35778"
f860279e6293e415,103.99126,30.80002,"103.99126, 30.80002"
a440c298bd1fb7b0,103.32218,30.33463,"103.32218, 30.33463"
084bc91318ac001f,103.85902,30.5796,"103.85902, 30.5796"
7b746ec21c348c1b,103.8476,31.08681,"103.8476, 31.08681"
dfee96c50af55fc3,103.93201,30.79363,"103.93201, 30.79363"
7aedc33ee4ac83d3,104.02396,30.81796,"104.02396, 30.81796"
26775df47adb9fa8,103.70656,30.58544,"103.70656, 30.58544"
703ddccba97e3647,103.93453,30.43282,"103.93453, 30.43282"
e6fa61de3f49ce6e,104.2634,30.71373,"104.2634, 30.71373"
435db53d9b4c29ed,104.14968,29.98935,"104.14968, 29.98935"
5c1cdf3dff8e7fa3,103.84436,30.74256,"103.84436, 30.74256"
5d72ec4be9a590d3,103.75794,30.97926,"103.75794, 30.97926"
4c6e890e511516ff,103.52906,30.75094,"103.52906, 30.75094"
fb675ee055c5175d,103.80248,30.44426,"103.80248, 30.44426"
9729f03dd3f7467e,104.13178,30.27148,"104.13178, 30.27148"
d3b612c230836ace,103.87772,30.39008,"103.87772, 30.39008"
1c6e372fb859797b,104.23436,30.57622,"104.23436, 30.57622"
c7058e2ce3a66a2e,104.597,30.81893,"104.597, 30.81893"
a7ce65024bd9a1f6,104.05257,30.63065,"104.05257, 30.63065"
5f07486269e2d2f4,103.54098,30.47648,"103.54098, 30.47648"
84a717e6e17ac2dd,103.4185,30.62861,"103.4185, 30.62861"
cf03418073b2ffd8,104.47556,30.48101,"104.47556, 30.48101"
57e6f90e1822b7d2,104.37636,30.74316,"104.37636, 30.74316"
20a8e8c8408ed7fa,103.81758,30.84672,"103.81758, 30.84672"
eeb6fd22378fb946,104.09339,30.595,"104.09339, 30.595"
e77ffa994ebda70c,104.58992,30.69624,"104.58992, 30.69624"
274207c7319314a6,104.55467,30.35289,"104.55467, 30.35289"
7ddc46764aeb760e,103.6074,30.90176,"103.6074, 30.90176"
0eb6a38fc3cc0ea7,103.42848,30.39089,"103.42848, 30.39089"
15de23c876cbeb84,103.9134,30.93718,"103.9134, 30.93718"
c28b41beb5128722,104.41288,30.23305,"104.41288, 30.23305"
4162283d9c23f679,103.83492,30.4621,"103.83492, 30.4621"
1a58df7312309bd0,104.03216,30.62528,"104.03216, 30.62528"
cffc492987bf1224,103.70956,30.83643,"103.70956, 30.83643"
a8abc34fff8c59bf,104.25342,30.80399,"104.25342, 30.80399"
cb8cc9b7fb2ae529,104.25068,30.56192,"104.25068, 30.56192"
710d3c8862332302,103.946,31.04802,"103.946, 31.04802"
9f11050c87197d3f,103.38281,30.545,"103.38281, 30.545"
ec5df850b3b483f7,103.9972,31.15458,"103.9972, 31.15458"
91d54720d999d3c4,104.27858,30.32811,"104.27858, 30.32811"
69d5a1a3fc6911b2,103.99944,30.79292,"103.99944, 30.79292"
696f4af29d230ee0,103.82588,30.79328,"103.82588, 30.79328"
8e03f2ab19e99252,104.76163,30.54508,"104.76163, 30.54508"
3097c30675a3c31b,104.635,30.1416,"104.635, 30.1416"
cadfa356d5eb2546,104.21781,30.49771,"104.21781, 30.49771"
75d40ecc1bdabd49,103.77032,30.94544,"103.77032, 30.94544"
99d02a98960faa4e,104.34762,30.74497,"104.34762, 30.74497"
f32bb91e251d6b43,103.70636,30.6317,"103.70636, 30.6317"
6cab08267a99aed2,104.41005,30.49194,"104.41005, 30.49194"
4c5249b1a042cc54,104.42518,30.24549,"104.42518, 30.24549"
cf412fba40ed4fba,104.03009,31.03319,"104.03009, 31.03319"
c5dd5b100370f8c8,104.58188,30.4341,"104.58188, 30.4341"
082e7947fc213df1,104.10949,30.349,"104.10949, 30.349"
c814baaf9675c9ee,103.7899,30.57056,"103.7899, 30.57056"
d305a8fb1a8b1468,103.31425,30.53574,"103.31425, 30.53574"
0c62b27f3cc80c00,103.55921,30.47211,"103.55921, 30.47211"
e8a76751e07134c3,104.71096,30.40212,"104.71096, 30.40212"
ee8a43a0216e9604,104.44552,30.6125,"104.44552, 30.6125"
cbc2123f175b071d,103.82451,30.55194,"103.82451, 30.55194"
4bfb4f183c538778,103.91406,30.52004,"103.91406, 30.52004"
613f8d7f81beeff3,104.08321,30.6387,"104.08321, 30.6387"
009e1a79b100ae08,103.51618,30.25729,"103.51618, 30.25729"
b2a83b4edca84e64,103.86145,30.4043,"103.86145, 30.4043"
0ba41031a4d927ee,103.6578,31.00807,"103.6578, 31.00807"
755aaaea29bf05dc,103.82374,30.82981,"103.82374, 30.82981"
81a8274cff9a3e5f,103.76361,30.5358,"103.76361, 30.5358"
5d65178bd2bed53e,104.01184,30.38829,"104.01184, 30.38829"
6bcf8cf106304072,104.54049,30.37709,"104.54049, 30.37709"
c0f33c471ea929e5,104.0424,30.99928,"104.0424, 30.99928"
f25ffc6d60c6f78d,103.71748,30.40324,"103.71748, 30.40324"
60dd94d4bae402a4,104.0525,30.26007,"104.0525, 30.26007"
3d92b9a2d412eb91,104.19335,30.51915,"104.19335, 30.51915"
ded9bf538d013d52,104.31112,30.29948,"104.31112, 30.29948"
24a1495416cd7018,103.7776,30.60434,"103.7776, 30.60434"
c8bcc56cd00c97c1,104.07711,30.70204,"104.07711, 30.70204"
07f9f426247d8a99,104.4008,31.13083,"104.4008, 31.13083"
b117e67f71226fa3,104.25094,30.65478,"104.25094, 30.65478"
02721feae3c99b53,104.46426,30.2926,"104.46426, 30.2926"
d9aefa8c1f66fa6a,104.5275,30.58723,"104.5275, 30.58723"
a41ad73708f0aeb6,104.16928,30.77266,"104.16928, 30.77266"
9b3b396914a1fe15,103.38978,30.43594,"103.38978, 30.43594"
38bffec93c1446b3,103.77176,30.5287,"103.77176, 30.5287"
78ecdce9ea735fae,104.76079,30.67502,"104.76079, 30.67502"
339345eab7dcfa4c,103.39057,30.34376,"103.39057, 30.34376"
1739a2918d3c0307,103.70316,30.89964,"103.70316, 30.89964"
dc89d9357c0d2fc8,103.51297,30.43201,"103.51297, 30.43201"
04b3b23f3137b364,103.91362,30.79803,"103.91362, 30.79803"
b96858f0d2710ac2,103.78283,30.86528,"103.78283, 30.86528"
bda6b48cf593c261,104.63931,30.43024,"104.63931, 30.43024"
426be6c3b485960f,104.31296,30.81026,"104.31296, 30.81026"
f4feb1a378262805,104.03012,30.61548,"104.03012, 30.61548"
654ff9031c453322,103.84851,30.71584,"103.84851, 30.71584"
005c12cfe271d68e,103.86241,30.87721,"103.86241, 30.87721"
61c7ab48e87073f1,104.51728,30.26913,"104.51728, 30.26913"
305fab5b6c6431f3,103.96684,30.68226,"103.96684, 30.68226"
6ac006baff2e35d2,103.75912,30.65501,"103.75912, 30.65501"
f039d15dad74cedf,104.58028,30.78671,"104.58028, 30.78671"
d9940416dfcc1530,103.26734,30.58776,"103.26734, 30.58776"
104d7464df353c96,104.13208,30.50315,"104.13208, 30.50315"
7043d11c16c53f55,103.90684,31.18628,"103.90684, 31.18628"
b8c2d9cbd537d47d,104.21662,30.85938,"104.21662, 30.85938"
751b18809638f929,104.23264,30.7057,"104.23264, 30.7057"
9961c3a3b9a1843c,103.83857,30.62051,"103.83857, 30.62051"
6dd9a68da4485236,104.05048,30.38916,"104.05048, 30.38916"
d8bd4eefabd1ad7e,103.96286,30.56996,"103.96286, 30.56996"
8ffbee9df892d243,104.03419,31.05286,"104.03419, 31.05286"
19e3779a0229e18f,103.35107,30.48098,"103.35107, 30.48098"
0108e47eb1db84e3,104.67854,30.70043,"104.67854, 30.70043"
bc97fc2ab95f2f7d,103.74827,30.8375,"103.74827, 30.8375"
c0c03aa8f2a2736e,104.7698,30.53788,"104.7698, 30.53788"
1bb4749a4c3f1470,104.29418,30.72176,"104.29418, 30.72176"
94be0752a9fa25ed,104.10779,30.7101,"104.10779, 30.7101"
269bf4554755ff13,103.49215,30.5189,"103.49215, 30.5189"
beaaf18d689b74e4,104.13998,30.31064,"104.13998, 30.31064"
64a1a57221c6e327,103.86018,30.96015,"103.86018, 30.96015"
2a780fe21c5b2066,103.59184,30.77708,"103.59184, 30.77708"
e34e843be1567d5b,103.71452,30.62461,"103.71452, 30.62461"
73a578c597621dee,104.1611,30.7798,"104.1611, 30.7798"
b67159085ce8a921,103.50743,30.35658,"103.50743, 30.35658"
204476fd7c9abf94,103.62774,30.90722,"103.62774, 30.90722"
bb63f0fb4a71de80,104.37068,30.8532,"104.37068, 30.8532"
e8f81a70bd4ff841,103.6379,30.90996,"103.6379, 30.90996"
6910d785cb3aa741,103.7452,31.10582,"103.7452, 31.10582"
78aa3a713f78e10e,103.4539,30.23144,"103.4539, 30.23144"
3f2f6720d699c3b2,103.40794,30.19146,"103.40794, 30.19146"
e9ae130da743cf20,104.47532,30.79674,"104.47532, 30.79674"
2a249f20eb70c7dc,103.60344,30.88215,"103.60344, 30.88215"
8553ca158376058b,104.15911,30.81642,"104.15911, 30.81642"
80b3e3afc51b43b6,103.27056,30.26536,"103.27056, 30.26536"
677c3ceefe4f375c,103.6887,30.49738,"103.6887, 30.49738"
fb80b8a5988eacb2,103.93625,30.67418,"103.93625, 30.67418"
5da1c0b646db359c,103.7137,30.3375,"103.7137, 30.3375"
7cb040c524c9f35e,103.69403,30.66546,"103.69403, 30.66546"
48a4d0aea386fb1f,104.42241,30.91317,"104.42241, 30.91317"
489da2adcb3e9fc7,104.08538,30.83415,"104.08538, 30.83415"
48c32fb83584a6ac,104.74184,30.40999,"104.74184, 30.40999"
39eda49d7144db7b,103.79087,30.90454,"103.79087, 30.90454"
916fd1f212b0a426,103.64949,30.63504,"103.64949, 30.63504"
3a521198b3a02af5,104.38077,30.35453,"104.38077, 30.35453"
c1132ace1a4debc0,103.95683,30.49425,"103.95683, 30.49425"
ccf6838cc14d95ec,104.5791,30.33132,"104.5791, 30.33132"
44b47a5cd2ce68c9,103.95268,30.56728,"103.95268, 30.56728"
748762fdfe67a7e1,103.5499,30.66394,"103.5499, 30.66394"
ab2b0ff74badf370,103.66798,31.01081,"103.66798, 31.01081"
54e4bf61db44d5e4,103.68679,30.9138,"103.68679, 30.9138"
f563514f787070b6,104.08534,30.78773,"104.08534, 30.78773"
b6f69a99ac8b7e83,103.87311,30.64821,"103.87311, 30.64821"
5747f338cb0c71c8,103.58538,30.84022,"103.58538, 30.84022"
073a27b99f823be1,103.89558,30.61708,"103.89558, 30.61708"
d0021263cc90c4cc,103.50092,30.1332,"103.50092, 30.1332"
6719bed7f6da6e08,103.98736,30.50228,"103.98736, 30.50228"
ae954fb1d9bf4864,104.52839,30.72682,"104.52839, 30.72682"
7853bec653545fd3,103.63694,31.09526,"103.63694, 31.09526"
9af36c00dd11c775,103.86356,30.36784,"103.86356, 30.36784"
66fdc5ccec691fb8,103.65276,30.79342,"103.65276, 30.79342"
1d3680a53a511d61,104.4075,30.38925,"104.4075, 30.38925"
32a2b07b0a9f1973,104.04032,30.4328,"104.04032, 30.4328"
7e90d310b0cb7d27,103.74948,30.51353,"103.74948, 30.51353"
acb33c100c7a03f2,103.80862,30.42738,"103.80862, 30.42738"
1eb949881db8d933,104.07084,30.39448,"104.07084, 30.39448"
7b5d430944da6f7e,104.08499,30.23153,"104.08499, 30.23153"
07629f50e71853fb,104.20326,30.38269,"104.20326, 30.38269"
3f5ca3ed96fbdf4b,103.86738,30.47993,"103.86738, 30.47993"
5030cb340ea34f18,103.53162,30.6683,"103.53162, 30.6683"
2746f4b6f1e2183e,103.9689,30.64572,"103.9689, 30.64572"
b7027e26e3448c84,103.74351,30.48418,"103.74351, 30.48418"
272f1ddc475e6368,104.11199,30.8226,"104.11199, 30.8226"
d790138335a3d9d2,103.87232,31.0191,"103.87232, 31.0191"
f641d73bcc389469,103.50675,30.16244,"103.50675, 30.16244"
7a2b160e3b6297a1,104.69665,30.6493,"104.69665, 30.6493"
bad42b496a00c887,103.91414,30.47374,"103.91414, 30.47374"
1e3a35a767bfd376,103.8343,30.69352,"103.8343, 30.69352"
