pickup_grid;pickup_weekend;pickup_hour;pickup_cnt_avg
d0b98554e9bec1a7;0;8;1
d0b98554e9bec1a7;0;9;1
d0b98554e9bec1a7;0;11;1
d0b98554e9bec1a7;0;12;1
d0b98554e9bec1a7;1;1;1
d0b98554e9bec1a7;1;10;1
d0cb671d273ddb40;0;2;1
d0cb671d273ddb40;0;3;1
d0cb671d273ddb40;0;8;1
d0cb671d273ddb40;0;10;1
d0cb671d273ddb40;0;12;1
d0cb671d273ddb40;1;4;1
d0cb671d273ddb40;1;7;1
d0cb671d273ddb40;1;11;1
d12926cb2a92966a;0;4;1
d12926cb2a92966a;0;7;1
d12926cb2a92966a;0;8;1
d12926cb2a92966a;0;11;1
d12926cb2a92966a;0;15;1
d12926cb2a92966a;1;4;1
d12926cb2a92966a;1;8;1
d12926cb2a92966a;1;9;1
d12926cb2a92966a;1;14;1
d14667e9fc01617d;0;0;2.5238095238095238
d14667e9fc01617d;0;1;6
d14667e9fc01617d;0;2;5.3181818181818182
d14667e9fc01617d;0;3;3.2857142857142857
d14667e9fc01617d;0;4;4.0476190476190476
d14667e9fc01617d;0;5;3.1818181818181818
d14667e9fc01617d;0;6;3.2
d14667e9fc01617d;0;7;2.6315789473684211
d14667e9fc01617d;0;8;2.55
d14667e9fc01617d;0;9;1.9473684210526316
d14667e9fc01617d;0;10;2.6315789473684211
d14667e9fc01617d;0;11;2.3888888888888889
d14667e9fc01617d;0;12;2.35
d14667e9fc01617d;0;13;2.45
d14667e9fc01617d;0;14;2.4117647058823529
d14667e9fc01617d;0;15;1.4666666666666667
d14667e9fc01617d;0;16;1.2727272727272727
d14667e9fc01617d;0;17;1.4
d14667e9fc01617d;0;18;1
d14667e9fc01617d;0;19;1
d14667e9fc01617d;0;20;1.5
d14667e9fc01617d;0;21;1
d14667e9fc01617d;0;22;2.0769230769230769
d14667e9fc01617d;0;23;4.5454545454545455
d14667e9fc01617d;1;0;4.25
d14667e9fc01617d;1;1;4.375
d14667e9fc01617d;1;2;6
d14667e9fc01617d;1;3;5.5
d14667e9fc01617d;1;4;3.875
d14667e9fc01617d;1;5;4.25
d14667e9fc01617d;1;6;4.375
d14667e9fc01617d;1;7;3
d14667e9fc01617d;1;8;3.25
d14667e9fc01617d;1;9;2.7142857142857143
d14667e9fc01617d;1;10;3.5714285714285714
d14667e9fc01617d;1;11;4
d14667e9fc01617d;1;12;4
d14667e9fc01617d;1;13;3.1428571428571429
d14667e9fc01617d;1;14;2.5
d14667e9fc01617d;1;15;1.6666666666666667
d14667e9fc01617d;1;16;1
d14667e9fc01617d;1;17;1.3333333333333333
d14667e9fc01617d;1;18;1
d14667e9fc01617d;1;19;1
d14667e9fc01617d;1;21;1
d14667e9fc01617d;1;22;1.5
d14667e9fc01617d;1;23;3.875
d159e3031600bdb6;0;0;1
d159e3031600bdb6;0;5;1
d159e3031600bdb6;0;6;1
d15d36b16d4a95fd;0;6;1
d15ec4afbc3b2df1;0;0;1.2307692307692308
d15ec4afbc3b2df1;0;1;1.2307692307692308
d15ec4afbc3b2df1;0;2;2.0833333333333333
d15ec4afbc3b2df1;0;3;1.2222222222222222
d15ec4afbc3b2df1;0;4;1
d15ec4afbc3b2df1;0;5;1.7333333333333333
d15ec4afbc3b2df1;0;6;1.375
d15ec4afbc3b2df1;0;7;1.2142857142857143
d15ec4afbc3b2df1;0;8;1.5454545454545455
d15ec4afbc3b2df1;0;9;1.4117647058823529
d15ec4afbc3b2df1;0;10;1.3
d15ec4afbc3b2df1;0;11;1.25
d15ec4afbc3b2df1;0;12;1
d15ec4afbc3b2df1;0;13;1.1666666666666667
d15ec4afbc3b2df1;0;14;1
d15ec4afbc3b2df1;0;15;1
d15ec4afbc3b2df1;0;16;1
d15ec4afbc3b2df1;0;21;1
d15ec4afbc3b2df1;0;23;1.375
d15ec4afbc3b2df1;1;0;2
d15ec4afbc3b2df1;1;1;1.75
d15ec4afbc3b2df1;1;2;1.6666666666666667
d15ec4afbc3b2df1;1;3;2.25
d15ec4afbc3b2df1;1;4;1.3333333333333333
d15ec4afbc3b2df1;1;5;1.5
d15ec4afbc3b2df1;1;6;1.3333333333333333
d15ec4afbc3b2df1;1;7;2
d15ec4afbc3b2df1;1;8;2.5
d15ec4afbc3b2df1;1;9;1
d15ec4afbc3b2df1;1;10;2
d15ec4afbc3b2df1;1;11;1
d15ec4afbc3b2df1;1;12;1.6666666666666667
d15ec4afbc3b2df1;1;13;1
d15ec4afbc3b2df1;1;14;1
d15ec4afbc3b2df1;1;15;1
d15ec4afbc3b2df1;1;17;1
d15ec4afbc3b2df1;1;19;1
d15ec4afbc3b2df1;1;22;1
d15ec4afbc3b2df1;1;23;1.5
d16b29b8abdadcf7;0;2;1
d16b29b8abdadcf7;0;4;1
d16b29b8abdadcf7;0;5;1
d16b29b8abdadcf7;0;6;1
d16b29b8abdadcf7;0;10;1
d16b29b8abdadcf7;0;12;1
d16b29b8abdadcf7;0;14;1
d16b29b8abdadcf7;0;15;1
d16b29b8abdadcf7;1;3;1
d16b29b8abdadcf7;1;4;1
d16b29b8abdadcf7;1;11;1
d16b29b8abdadcf7;1;12;1
d16b29b8abdadcf7;1;14;1
d16e1da4de31dd13;0;0;1
d16e1da4de31dd13;0;1;1
d16e1da4de31dd13;0;3;1
d16e1da4de31dd13;0;4;1
d16e1da4de31dd13;0;5;1
d16e1da4de31dd13;0;6;1
d16e1da4de31dd13;0;7;1.5
d16e1da4de31dd13;0;8;1
d16e1da4de31dd13;0;9;1
d16e1da4de31dd13;0;10;1
d16e1da4de31dd13;0;12;1
d16e1da4de31dd13;0;14;1
d16e1da4de31dd13;1;7;1
d16e1da4de31dd13;1;9;1
d19439b809b1237f;0;0;1
d19439b809b1237f;0;2;1
d19439b809b1237f;0;5;1
d19439b809b1237f;0;7;1
d19439b809b1237f;0;9;1
d19439b809b1237f;0;11;1
d19439b809b1237f;0;23;1
d19439b809b1237f;1;1;1
d19439b809b1237f;1;4;1
d19439b809b1237f;1;5;1
d19439b809b1237f;1;10;1
d195784a56fb6d12;0;2;1
d195784a56fb6d12;0;5;1
d1e9a70fc2764e29;0;6;1
d1e9a70fc2764e29;0;9;1
d209b926cde163bb;0;5;1
d209b926cde163bb;0;9;1
d209b926cde163bb;1;0;1
d209b926cde163bb;1;7;1
d2321939a65de132;0;0;2.4761904761904762
d2321939a65de132;0;1;4.4090909090909091
d2321939a65de132;0;2;3.0952380952380952
d2321939a65de132;0;3;2.9047619047619048
d2321939a65de132;0;4;3
d2321939a65de132;0;5;3.4090909090909091
d2321939a65de132;0;6;3.1363636363636364
d2321939a65de132;0;7;2.9090909090909091
d2321939a65de132;0;8;2.1904761904761905
d2321939a65de132;0;9;2.4444444444444444
d2321939a65de132;0;10;2.4444444444444444
d2321939a65de132;0;11;2.4117647058823529
d2321939a65de132;0;12;1.8333333333333333
d2321939a65de132;0;13;1.7058823529411765
d2321939a65de132;0;14;1.3076923076923077
d2321939a65de132;0;15;1.3
d2321939a65de132;0;16;1.9166666666666667
d2321939a65de132;0;17;1.125
d2321939a65de132;0;18;1.1818181818181818
d2321939a65de132;0;19;1.3333333333333333
d2321939a65de132;0;20;1
d2321939a65de132;0;21;1.1428571428571429
d2321939a65de132;0;22;1.3636363636363636
d2321939a65de132;0;23;3.0952380952380952
d2321939a65de132;1;0;2.875
d2321939a65de132;1;1;4.4285714285714286
d2321939a65de132;1;2;5.375
d2321939a65de132;1;3;4.375
d2321939a65de132;1;4;4.7142857142857143
d2321939a65de132;1;5;5.625
d2321939a65de132;1;6;4.625
d2321939a65de132;1;7;3.75
d2321939a65de132;1;8;3.75
d2321939a65de132;1;9;3.375
d2321939a65de132;1;10;2.5
d2321939a65de132;1;11;2.6666666666666667
d2321939a65de132;1;12;2
d2321939a65de132;1;13;3.375
d2321939a65de132;1;14;1.8333333333333333
d2321939a65de132;1;15;1.3333333333333333
d2321939a65de132;1;16;1.4
d2321939a65de132;1;17;1
d2321939a65de132;1;18;1
d2321939a65de132;1;19;1
d2321939a65de132;1;20;1
d2321939a65de132;1;21;2
d2321939a65de132;1;22;2
d2321939a65de132;1;23;2.2857142857142857
d27bd89915248ea4;0;12;1
d27bd89915248ea4;1;12;1
d2881d89a603611b;0;2;1
d2881d89a603611b;1;23;1
d2a64df916d6c9c9;0;0;1.6666666666666667
d2a64df916d6c9c9;0;1;1.4285714285714286
d2a64df916d6c9c9;0;2;1.3076923076923077
d2a64df916d6c9c9;0;3;1.4545454545454545
d2a64df916d6c9c9;0;4;1.2307692307692308
d2a64df916d6c9c9;0;5;1.5882352941176471
d2a64df916d6c9c9;0;6;1.2142857142857143
d2a64df916d6c9c9;0;7;1.5555555555555556
d2a64df916d6c9c9;0;8;1.3
d2a64df916d6c9c9;0;9;1
d2a64df916d6c9c9;0;10;1.2
d2a64df916d6c9c9;0;11;1.125
d2a64df916d6c9c9;0;12;1.375
d2a64df916d6c9c9;0;13;1.2
d2a64df916d6c9c9;0;14;1.2222222222222222
d2a64df916d6c9c9;0;15;1.1666666666666667
d2a64df916d6c9c9;0;16;1.1
d2a64df916d6c9c9;0;17;1.1666666666666667
d2a64df916d6c9c9;0;18;1
d2a64df916d6c9c9;0;19;1
d2a64df916d6c9c9;0;20;1
d2a64df916d6c9c9;0;22;1.3333333333333333
d2a64df916d6c9c9;0;23;1
d2a64df916d6c9c9;1;0;1.25
d2a64df916d6c9c9;1;1;1
d2a64df916d6c9c9;1;2;1
d2a64df916d6c9c9;1;3;1.25
d2a64df916d6c9c9;1;4;1.6666666666666667
d2a64df916d6c9c9;1;5;1.4
d2a64df916d6c9c9;1;6;1.3333333333333333
d2a64df916d6c9c9;1;7;1.25
d2a64df916d6c9c9;1;8;1.3333333333333333
d2a64df916d6c9c9;1;9;1.8
d2a64df916d6c9c9;1;10;1
d2a64df916d6c9c9;1;11;1.3333333333333333
d2a64df916d6c9c9;1;12;1.25
d2a64df916d6c9c9;1;13;2
d2a64df916d6c9c9;1;14;2
d2a64df916d6c9c9;1;15;1.3333333333333333
d2a64df916d6c9c9;1;16;2
d2a64df916d6c9c9;1;17;1
d2a64df916d6c9c9;1;18;1
d2a64df916d6c9c9;1;19;1
d2a64df916d6c9c9;1;22;1
d2a64df916d6c9c9;1;23;1.25
d2de352e88f23e4c;0;1;1
d2de352e88f23e4c;0;2;1
d2de352e88f23e4c;0;4;1
d2de352e88f23e4c;0;5;1
d2de352e88f23e4c;0;8;1
d2de352e88f23e4c;0;9;1
d2de352e88f23e4c;0;23;1
d2de352e88f23e4c;1;4;1
d2de352e88f23e4c;1;15;1
d3250ad215d00e29;0;9;1
d33865f4e85b1914;0;0;1.6666666666666667
d33865f4e85b1914;0;1;1
d33865f4e85b1914;0;2;2
d33865f4e85b1914;0;3;1
d33865f4e85b1914;0;4;1
d33865f4e85b1914;0;5;1.125
d33865f4e85b1914;0;6;1
d33865f4e85b1914;0;7;1
d33865f4e85b1914;0;8;1
d33865f4e85b1914;0;9;1
d33865f4e85b1914;0;10;1
d33865f4e85b1914;0;11;1
d33865f4e85b1914;0;12;1
d33865f4e85b1914;0;13;1
d33865f4e85b1914;0;16;1
d33865f4e85b1914;0;17;1
d33865f4e85b1914;0;18;1
d33865f4e85b1914;0;20;1
d33865f4e85b1914;0;22;1
d33865f4e85b1914;0;23;1
d33865f4e85b1914;1;4;1
d33865f4e85b1914;1;5;1
d33865f4e85b1914;1;6;1
d33865f4e85b1914;1;7;1
d33865f4e85b1914;1;8;1
d33865f4e85b1914;1;9;1
d33865f4e85b1914;1;10;1
d33865f4e85b1914;1;11;1
d33865f4e85b1914;1;12;1
d33865f4e85b1914;1;13;1
d33865f4e85b1914;1;15;1
d33865f4e85b1914;1;16;1
d33865f4e85b1914;1;17;1
d33865f4e85b1914;1;23;1
d35a9b4f14f8b986;0;0;1.5
d35a9b4f14f8b986;0;1;1
d35a9b4f14f8b986;0;2;1.1111111111111111
d35a9b4f14f8b986;0;3;1.4
d35a9b4f14f8b986;0;4;1
d35a9b4f14f8b986;0;5;1.3333333333333333
d35a9b4f14f8b986;0;6;1.5
d35a9b4f14f8b986;0;7;1.2857142857142857
d35a9b4f14f8b986;0;8;1.125
d35a9b4f14f8b986;0;9;1
d35a9b4f14f8b986;0;10;1
d35a9b4f14f8b986;0;11;1
d35a9b4f14f8b986;0;12;1
d35a9b4f14f8b986;0;13;1
d35a9b4f14f8b986;0;14;1
d35a9b4f14f8b986;0;20;1
d35a9b4f14f8b986;0;22;1
d35a9b4f14f8b986;0;23;1
d35a9b4f14f8b986;1;0;1.1666666666666667
d35a9b4f14f8b986;1;1;1.6666666666666667
d35a9b4f14f8b986;1;2;1
d35a9b4f14f8b986;1;3;1
d35a9b4f14f8b986;1;4;1
d35a9b4f14f8b986;1;5;1
d35a9b4f14f8b986;1;6;1
d35a9b4f14f8b986;1;7;1
d35a9b4f14f8b986;1;8;1.6666666666666667
d35a9b4f14f8b986;1;9;2
d35a9b4f14f8b986;1;10;1
d35a9b4f14f8b986;1;11;1
d35a9b4f14f8b986;1;12;1
d35a9b4f14f8b986;1;13;1.5
d35a9b4f14f8b986;1;14;1
d35a9b4f14f8b986;1;20;1
d35a9b4f14f8b986;1;23;1.5
d36afa5fa6d37e92;0;0;30.7727272727272727
d36afa5fa6d37e92;0;1;33.6818181818181818
d36afa5fa6d37e92;0;2;36.5
d36afa5fa6d37e92;0;3;36.1363636363636364
d36afa5fa6d37e92;0;4;36.2727272727272727
d36afa5fa6d37e92;0;5;45.2272727272727273
d36afa5fa6d37e92;0;6;42.1363636363636364
d36afa5fa6d37e92;0;7;39.2727272727272727
d36afa5fa6d37e92;0;8;34.0454545454545455
d36afa5fa6d37e92;0;9;32.1363636363636364
d36afa5fa6d37e92;0;10;30.3181818181818182
d36afa5fa6d37e92;0;11;33.9545454545454545
d36afa5fa6d37e92;0;12;29.5454545454545455
d36afa5fa6d37e92;0;13;26.9090909090909091
d36afa5fa6d37e92;0;14;16.8636363636363636
d36afa5fa6d37e92;0;15;11
d36afa5fa6d37e92;0;16;5.2272727272727273
d36afa5fa6d37e92;0;17;2.7142857142857143
d36afa5fa6d37e92;0;18;2.5789473684210526
d36afa5fa6d37e92;0;19;1.75
d36afa5fa6d37e92;0;20;2.0454545454545455
d36afa5fa6d37e92;0;21;2.2631578947368421
d36afa5fa6d37e92;0;22;3.6818181818181818
d36afa5fa6d37e92;0;23;21.0909090909090909
d36afa5fa6d37e92;1;0;24.375
d36afa5fa6d37e92;1;1;28.625
d36afa5fa6d37e92;1;2;27.75
d36afa5fa6d37e92;1;3;34.75
d36afa5fa6d37e92;1;4;43.875
d36afa5fa6d37e92;1;5;37.5
d36afa5fa6d37e92;1;6;39.875
d36afa5fa6d37e92;1;7;32.25
d36afa5fa6d37e92;1;8;33.375
d36afa5fa6d37e92;1;9;33.125
d36afa5fa6d37e92;1;10;34.625
d36afa5fa6d37e92;1;11;31.125
d36afa5fa6d37e92;1;12;27.25
d36afa5fa6d37e92;1;13;20.625
d36afa5fa6d37e92;1;14;15.375
d36afa5fa6d37e92;1;15;9
d36afa5fa6d37e92;1;16;7.125
d36afa5fa6d37e92;1;17;4.625
d36afa5fa6d37e92;1;18;2.6666666666666667
d36afa5fa6d37e92;1;19;1.3333333333333333
d36afa5fa6d37e92;1;20;2.2857142857142857
d36afa5fa6d37e92;1;21;1.5714285714285714
d36afa5fa6d37e92;1;22;4.125
d36afa5fa6d37e92;1;23;18.75
d3714e79ff452663;0;0;1
d3714e79ff452663;0;1;1
d3714e79ff452663;0;3;1
d3714e79ff452663;0;4;1
d3714e79ff452663;0;5;1
d3714e79ff452663;0;6;1
d3714e79ff452663;0;7;1
d3714e79ff452663;0;9;2
d3714e79ff452663;0;10;1
d3714e79ff452663;0;13;1
d3714e79ff452663;0;17;1
d3714e79ff452663;0;22;1
d3714e79ff452663;0;23;1
d3714e79ff452663;1;2;1
d3714e79ff452663;1;3;1
d3714e79ff452663;1;7;1
d3714e79ff452663;1;10;1
d3714e79ff452663;1;14;1
d389793c1380ca54;0;0;4.3636363636363636
d389793c1380ca54;0;1;4.7142857142857143
d389793c1380ca54;0;2;3.4285714285714286
d389793c1380ca54;0;3;4.3
d389793c1380ca54;0;4;2.9545454545454545
d389793c1380ca54;0;5;4.4545454545454545
d389793c1380ca54;0;6;3.1818181818181818
d389793c1380ca54;0;7;2.7142857142857143
d389793c1380ca54;0;8;2.7142857142857143
d389793c1380ca54;0;9;2.6818181818181818
d389793c1380ca54;0;10;2.6666666666666667
d389793c1380ca54;0;11;2.2857142857142857
d389793c1380ca54;0;12;3.5
d389793c1380ca54;0;13;3.2727272727272727
d389793c1380ca54;0;14;2
d389793c1380ca54;0;15;2.1538461538461538
d389793c1380ca54;0;16;1.6875
d389793c1380ca54;0;17;1.6363636363636364
d389793c1380ca54;0;18;1
d389793c1380ca54;0;19;1.1428571428571429
d389793c1380ca54;0;20;1.5714285714285714
d389793c1380ca54;0;21;1.7777777777777778
d389793c1380ca54;0;22;2.2941176470588235
d389793c1380ca54;0;23;4.5
d389793c1380ca54;1;0;4.75
d389793c1380ca54;1;1;4.75
d389793c1380ca54;1;2;3.5
d389793c1380ca54;1;3;3.75
d389793c1380ca54;1;4;3.7142857142857143
d389793c1380ca54;1;5;4.5
d389793c1380ca54;1;6;4.8571428571428571
d389793c1380ca54;1;7;2.875
d389793c1380ca54;1;8;3.5
d389793c1380ca54;1;9;2.75
d389793c1380ca54;1;10;2.875
d389793c1380ca54;1;11;4.25
d389793c1380ca54;1;12;3.7142857142857143
d389793c1380ca54;1;13;3.8571428571428571
d389793c1380ca54;1;14;2.625
d389793c1380ca54;1;15;2.2
d389793c1380ca54;1;16;2.2
d389793c1380ca54;1;17;1.1666666666666667
d389793c1380ca54;1;18;1
d389793c1380ca54;1;19;1
d389793c1380ca54;1;20;1
d389793c1380ca54;1;21;1
d389793c1380ca54;1;22;1.8
d389793c1380ca54;1;23;4.5714285714285714
d3d8632554879d59;0;0;6.1818181818181818
d3d8632554879d59;0;1;13.4545454545454545
d3d8632554879d59;0;2;12.5454545454545455
d3d8632554879d59;0;3;7.2727272727272727
d3d8632554879d59;0;4;9.3181818181818182
d3d8632554879d59;0;5;11.5454545454545455
d3d8632554879d59;0;6;10.0454545454545455
d3d8632554879d59;0;7;6.9090909090909091
d3d8632554879d59;0;8;5.9545454545454545
d3d8632554879d59;0;9;7.2727272727272727
d3d8632554879d59;0;10;7.2727272727272727
d3d8632554879d59;0;11;7
d3d8632554879d59;0;12;8.8181818181818182
d3d8632554879d59;0;13;9.0909090909090909
d3d8632554879d59;0;14;7.7727272727272727
d3d8632554879d59;0;15;4.9047619047619048
d3d8632554879d59;0;16;4.0952380952380952
d3d8632554879d59;0;17;2.8
d3d8632554879d59;0;18;2.1333333333333333
d3d8632554879d59;0;19;1.3333333333333333
d3d8632554879d59;0;20;2.0454545454545455
d3d8632554879d59;0;21;2
d3d8632554879d59;0;22;2.8095238095238095
d3d8632554879d59;0;23;8.2272727272727273
d3d8632554879d59;1;0;7.625
d3d8632554879d59;1;1;12.25
d3d8632554879d59;1;2;11.25
d3d8632554879d59;1;3;10.875
d3d8632554879d59;1;4;12.375
d3d8632554879d59;1;5;13.5
d3d8632554879d59;1;6;9.125
d3d8632554879d59;1;7;8.375
d3d8632554879d59;1;8;7.5
d3d8632554879d59;1;9;8.5
d3d8632554879d59;1;10;9.5
d3d8632554879d59;1;11;8.625
d3d8632554879d59;1;12;9.5
d3d8632554879d59;1;13;10.5
d3d8632554879d59;1;14;10
d3d8632554879d59;1;15;5.25
d3d8632554879d59;1;16;4.75
d3d8632554879d59;1;17;2.3333333333333333
d3d8632554879d59;1;18;2.2
d3d8632554879d59;1;19;1.8333333333333333
d3d8632554879d59;1;20;2
d3d8632554879d59;1;21;1.8571428571428571
d3d8632554879d59;1;22;2.7142857142857143
d3d8632554879d59;1;23;6.625
d40bb686e63660f8;1;1;1
d41c08b8ccf322e2;0;3;1
d41c08b8ccf322e2;0;4;1
d41c08b8ccf322e2;0;5;1
d41c08b8ccf322e2;0;10;1
d41c08b8ccf322e2;1;7;1
d41c08b8ccf322e2;1;9;1
d41c08b8ccf322e2;1;10;1
d43940947902c000;0;10;1
d43eca67054a1b73;0;0;1
d43eca67054a1b73;0;1;1
d43eca67054a1b73;0;2;1
d43eca67054a1b73;0;3;1
d43eca67054a1b73;0;4;1
d43eca67054a1b73;0;5;1
d43eca67054a1b73;0;6;1
d43eca67054a1b73;0;7;1
d43eca67054a1b73;0;8;1
d43eca67054a1b73;0;11;1
d43eca67054a1b73;0;13;1
d43eca67054a1b73;0;21;1
d43eca67054a1b73;0;22;1.5
d43eca67054a1b73;0;23;1
d43eca67054a1b73;1;0;1.3333333333333333
d43eca67054a1b73;1;1;1
d43eca67054a1b73;1;2;1
d43eca67054a1b73;1;3;1
d43eca67054a1b73;1;8;1
d43eca67054a1b73;1;10;1
d43eca67054a1b73;1;12;1
d43eca67054a1b73;1;13;1
d43eca67054a1b73;1;23;2
d44df3e2efe91f7d;0;0;1
d44df3e2efe91f7d;0;10;1
d46e15870962d314;0;0;1
d46e15870962d314;0;12;1
d46e15870962d314;1;0;1
d49b65dee89fe217;0;0;1.1428571428571429
d49b65dee89fe217;0;1;1.5
d49b65dee89fe217;0;2;1.2
d49b65dee89fe217;0;3;1.5384615384615385
d49b65dee89fe217;0;4;1.2857142857142857
d49b65dee89fe217;0;5;1.3846153846153846
d49b65dee89fe217;0;6;1.4444444444444444
d49b65dee89fe217;0;7;2
d49b65dee89fe217;0;8;1.125
d49b65dee89fe217;0;9;1.2
d49b65dee89fe217;0;10;1.3
d49b65dee89fe217;0;11;1.5
d49b65dee89fe217;0;12;1.2
d49b65dee89fe217;0;13;1.2857142857142857
d49b65dee89fe217;0;14;1.2
d49b65dee89fe217;0;15;1
d49b65dee89fe217;0;16;1
d49b65dee89fe217;0;18;1
d49b65dee89fe217;0;21;1
d49b65dee89fe217;0;22;1
d49b65dee89fe217;0;23;1
d49b65dee89fe217;1;0;2.8
d49b65dee89fe217;1;1;2.5
d49b65dee89fe217;1;2;1.8
d49b65dee89fe217;1;3;1.3333333333333333
d49b65dee89fe217;1;4;1.6
d49b65dee89fe217;1;5;1.5
d49b65dee89fe217;1;6;1.75
d49b65dee89fe217;1;7;1.2
d49b65dee89fe217;1;8;2.3333333333333333
d49b65dee89fe217;1;9;1.5
d49b65dee89fe217;1;10;1
d49b65dee89fe217;1;11;1
d49b65dee89fe217;1;12;1.2
d49b65dee89fe217;1;13;1.75
d49b65dee89fe217;1;14;1
d49b65dee89fe217;1;15;1.3333333333333333
d49b65dee89fe217;1;17;1
d49b65dee89fe217;1;20;1
d49b65dee89fe217;1;23;2
d4e84be27e7e7cb4;1;5;1
d4f7e858cd270fee;0;0;1
d4f7e858cd270fee;0;1;1
d4f7e858cd270fee;0;2;1
d4f7e858cd270fee;0;3;1.3333333333333333
d4f7e858cd270fee;0;4;1
d4f7e858cd270fee;0;5;1
d4f7e858cd270fee;0;6;1
d4f7e858cd270fee;0;7;1
d4f7e858cd270fee;0;8;1.3333333333333333
d4f7e858cd270fee;0;9;2
d4f7e858cd270fee;0;10;1
d4f7e858cd270fee;0;12;1
d4f7e858cd270fee;0;13;1
d4f7e858cd270fee;0;14;1
d4f7e858cd270fee;0;23;1
d4f7e858cd270fee;1;1;1
d4f7e858cd270fee;1;2;1
d4f7e858cd270fee;1;5;1
d4f7e858cd270fee;1;6;1
d4f7e858cd270fee;1;7;1
d4f7e858cd270fee;1;8;1
d4f7e858cd270fee;1;11;1
d4f7e858cd270fee;1;12;1
d5011672c3d8e079;0;0;1.25
d5011672c3d8e079;0;1;1.1428571428571429
d5011672c3d8e079;0;2;1
d5011672c3d8e079;0;3;1
d5011672c3d8e079;0;4;1.6666666666666667
d5011672c3d8e079;0;5;1.125
d5011672c3d8e079;0;6;1.1666666666666667
d5011672c3d8e079;0;7;1.5
d5011672c3d8e079;0;8;1.3333333333333333
d5011672c3d8e079;0;10;1
d5011672c3d8e079;0;11;1
d5011672c3d8e079;0;12;1
d5011672c3d8e079;0;13;1
d5011672c3d8e079;0;14;1
d5011672c3d8e079;0;15;1.2
d5011672c3d8e079;0;16;1.3333333333333333
d5011672c3d8e079;0;17;1.1428571428571429
d5011672c3d8e079;0;18;1
d5011672c3d8e079;0;19;1
d5011672c3d8e079;0;22;1.3333333333333333
d5011672c3d8e079;0;23;1
d5011672c3d8e079;1;0;1
d5011672c3d8e079;1;1;1.3333333333333333
d5011672c3d8e079;1;2;1.5
d5011672c3d8e079;1;3;1.6666666666666667
d5011672c3d8e079;1;4;1
d5011672c3d8e079;1;5;1
d5011672c3d8e079;1;6;1
d5011672c3d8e079;1;7;1
d5011672c3d8e079;1;8;1.5
d5011672c3d8e079;1;9;1
d5011672c3d8e079;1;10;1
d5011672c3d8e079;1;12;1
d5011672c3d8e079;1;14;1
d5011672c3d8e079;1;15;1
d5011672c3d8e079;1;16;1
d5011672c3d8e079;1;17;1
d5011672c3d8e079;1;19;1
d5011672c3d8e079;1;20;1
d5011672c3d8e079;1;23;2
d52d38e2e4f48272;0;0;1
d52d38e2e4f48272;0;1;2
d52d38e2e4f48272;0;2;1
d52d38e2e4f48272;0;5;1
d52d38e2e4f48272;0;6;1
d52d38e2e4f48272;0;8;1
d52d38e2e4f48272;0;9;1
d52d38e2e4f48272;0;11;1
d52d38e2e4f48272;0;12;1
d52d38e2e4f48272;0;13;1
d52d38e2e4f48272;0;15;1
d52d38e2e4f48272;1;2;1
d52d38e2e4f48272;1;3;1
d52d38e2e4f48272;1;5;1
d52d4e896afe3b50;0;12;1
d54e2f28778e2717;0;13;1
d54e2f28778e2717;1;9;1
d5628adc83ea1216;0;1;1
d5628adc83ea1216;0;2;1
d5628adc83ea1216;0;7;1
d5628adc83ea1216;0;13;1
d5628adc83ea1216;1;4;1
d5628adc83ea1216;1;7;1
d5628adc83ea1216;1;11;1
d5628adc83ea1216;1;14;1
d5628adc83ea1216;1;16;1
d5628adc83ea1216;1;19;1
d56bebc59df177d2;0;23;1
d56bebc59df177d2;1;6;1
d5798236d9cf3f65;0;0;1
d5798236d9cf3f65;0;5;1
d5b4ad88b3e16457;0;0;1.1
d5b4ad88b3e16457;0;1;1.0833333333333333
d5b4ad88b3e16457;0;2;1.3636363636363636
d5b4ad88b3e16457;0;3;1.75
d5b4ad88b3e16457;0;4;1.3636363636363636
d5b4ad88b3e16457;0;5;1.3636363636363636
d5b4ad88b3e16457;0;6;1.7272727272727273
d5b4ad88b3e16457;0;7;1.5454545454545455
d5b4ad88b3e16457;0;8;2.0555555555555556
d5b4ad88b3e16457;0;9;1.9230769230769231
d5b4ad88b3e16457;0;10;1.3333333333333333
d5b4ad88b3e16457;0;11;1.1666666666666667
d5b4ad88b3e16457;0;12;1
d5b4ad88b3e16457;0;13;1
d5b4ad88b3e16457;0;14;1
d5b4ad88b3e16457;0;15;1
d5b4ad88b3e16457;0;17;1
d5b4ad88b3e16457;0;22;1.5
d5b4ad88b3e16457;0;23;1
d5b4ad88b3e16457;1;0;1
d5b4ad88b3e16457;1;1;1
d5b4ad88b3e16457;1;2;1.4
d5b4ad88b3e16457;1;3;1.4
d5b4ad88b3e16457;1;4;1.25
d5b4ad88b3e16457;1;5;1.5
d5b4ad88b3e16457;1;6;1.8
d5b4ad88b3e16457;1;7;1.5
d5b4ad88b3e16457;1;8;1
d5b4ad88b3e16457;1;9;2
d5b4ad88b3e16457;1;10;1
d5b4ad88b3e16457;1;11;1.5
d5b4ad88b3e16457;1;12;1
d5b4ad88b3e16457;1;13;1
d5b4ad88b3e16457;1;14;1
d5b4ad88b3e16457;1;15;1.5
d5b4ad88b3e16457;1;16;2
d5b4ad88b3e16457;1;21;1
